1.18897	1.18885	1.18916	1.18812	1604914200.0
1.18885	1.18835	1.1896200000000001	1.18821	1604916000.0
1.18832	1.18716	1.18857	1.18648	1604917800.0
1.18716	1.18823	1.18841	1.18686	1604919600.0
1.18823	1.18737	1.18851	1.18664	1604921400.0
1.18737	1.18733	1.18784	1.187	1604923200.0
1.18733	1.188	1.18803	1.187	1604925000.0
1.188	1.18662	1.18829	1.1865	1604926800.0
1.18662	1.18868	1.1899899999999999	1.1859899999999999	1604928600.0
1.18864	1.18887	1.18923	1.18704	1604930400.0
1.18885	1.18941	1.18997	1.18813	1604932200.0
1.1894	1.18832	1.19068	1.18713	1604934000.0
1.1883	1.18929	1.19004	1.1880600000000001	1604935800.0
1.1892800000000001	1.1917200000000001	1.192	1.1892800000000001	1604937600.0
1.1917200000000001	1.18627	1.19177	1.18612	1604939400.0
1.18626	1.18571	1.1871	1.1852	1604941200.0
1.18571	1.18281	1.1859899999999999	1.18138	1604943000.0
1.1828	1.1815	1.1828	1.17951	1604944800.0
1.1815	1.18096	1.18192	1.18043	1604946600.0
1.18095	1.18189	1.18222	1.18075	1604948400.0
1.18189	1.18186	1.18232	1.18147	1604950200.0
1.18185	1.18094	1.18214	1.18027	1604952000.0
1.18094	1.18161	1.18166	1.18082	1604953800.0
1.1816200000000001	1.18256	1.18262	1.18151	1604955600.0
1.1825700000000001	1.18322	1.18324	1.182	1604957400.0
1.18322	1.18291	1.18363	1.18281	1604959200.0
1.1829	1.1812	1.18312	1.18102	1604961000.0
1.18119	1.18117	1.18208	1.18103	1604962800.0
1.18118	1.18127	1.18164	1.18103	1604964600.0
1.18124	1.1812	1.18195	1.18112	1604966400.0
